 time            v(vo)          
 2.60500032e-04  1.16216502e+00 
 2.60500045e-04  1.16216872e+00 
 2.60500070e-04  1.16217165e+00 
 2.60500117e-04  1.16217218e+00 
 2.60500211e-04  1.16213899e+00 
 2.60500345e-04  1.16195907e+00 
 2.60500447e-04  1.16180575e+00 
 2.60500555e-04  1.16177972e+00 
 2.60500716e-04  1.16179348e+00 
 2.60500880e-04  1.16178545e+00 
 2.60501151e-04  1.16179279e+00 
 2.60501483e-04  1.16178757e+00 
 2.60501958e-04  1.16179245e+00 
 2.60502706e-04  1.16178810e+00 
 2.60503951e-04  1.16179221e+00 
 2.60505853e-04  1.16178824e+00 
 2.60509657e-04  1.16179212e+00 
 2.60515817e-04  1.16178828e+00 
 2.60527015e-04  1.16179209e+00 
 2.60549412e-04  1.16178829e+00 
 2.60594207e-04  1.16179207e+00 
 2.60683795e-04  1.16178826e+00 
 2.60862973e-04  1.16179201e+00 
 2.61000000e-04  1.16178820e+00 
 2.61000001e-04  1.16178861e+00 
 2.61000003e-04  1.16178932e+00 
 2.61000007e-04  1.16178945e+00 
 2.61000010e-04  1.16178839e+00 
 2.61000011e-04  1.16178809e+00 
 2.61000012e-04  1.16178743e+00 
 2.61000014e-04  1.16178602e+00 
 2.61000018e-04  1.16178367e+00 
 2.61000026e-04  1.16178145e+00 
 2.61000042e-04  1.16178242e+00 
 2.61000070e-04  1.16178850e+00 
 2.61000100e-04  1.16179812e+00 
 2.61000137e-04  1.16181062e+00 
 2.61000194e-04  1.16182612e+00 
 2.61000262e-04  1.16184055e+00 
 2.61000396e-04  1.16186376e+00 
 2.61000594e-04  1.16189169e+00 
 2.61000876e-04  1.16190856e+00 
 2.61001358e-04  1.16192246e+00 
 2.61002293e-04  1.16194772e+00 
 2.61003909e-04  1.16198958e+00 
 2.61007139e-04  1.16203723e+00 
 2.61012699e-04  1.16201473e+00 
 2.61017914e-04  1.16100149e+00 
 2.61024245e-04  1.15891779e+00 
 2.61032723e-04  1.15683318e+00 
 2.61047489e-04  1.15452270e+00 
 2.61077021e-04  1.15233736e+00 
 2.61136085e-04  1.15078683e+00 
 2.61254212e-04  1.14857047e+00 
 2.61490467e-04  1.14380130e+00 
 2.61500010e-04  1.14361522e+00 
 2.61500011e-04  1.14361500e+00 
 2.61500013e-04  1.14361441e+00 
 2.61500017e-04  1.14361282e+00 
 2.61500020e-04  1.14361158e+00 
 2.61500021e-04  1.14361150e+00 
 2.61500022e-04  1.14361152e+00 
 2.61500026e-04  1.14361227e+00 
 2.61500032e-04  1.14361463e+00 
 2.61500045e-04  1.14361832e+00 
 2.61500070e-04  1.14362119e+00 
 2.61500117e-04  1.14362156e+00 
 2.61500211e-04  1.14358784e+00 
 2.61500345e-04  1.14340687e+00 
 2.61500447e-04  1.14325313e+00 
 2.61500554e-04  1.14322699e+00 
 2.61500716e-04  1.14324077e+00 
 2.61500879e-04  1.14323274e+00 
 2.61501151e-04  1.14324008e+00 
 2.61501482e-04  1.14323487e+00 
 2.61501957e-04  1.14323974e+00 
 2.61502703e-04  1.14323540e+00 
 2.61503944e-04  1.14323950e+00 
 2.61505843e-04  1.14323554e+00 
 2.61509641e-04  1.14323941e+00 
 2.61515786e-04  1.14323558e+00 
 2.61526965e-04  1.14323938e+00 
 2.61549323e-04  1.14323559e+00 
 2.61594039e-04  1.14323936e+00 
 2.61683471e-04  1.14323556e+00 
 2.61862335e-04  1.14323931e+00 
 2.62000000e-04  1.14323550e+00 
 2.62000001e-04  1.14323592e+00 
 2.62000003e-04  1.14323663e+00 
 2.62000007e-04  1.14323676e+00 
 2.62000010e-04  1.14323569e+00 
 2.62000011e-04  1.14323539e+00 
 2.62000012e-04  1.14323473e+00 
 2.62000014e-04  1.14323333e+00 
 2.62000018e-04  1.14323097e+00 
 2.62000026e-04  1.14322874e+00 
 2.62000042e-04  1.14322971e+00 
 2.62000070e-04  1.14323580e+00 
 2.62000100e-04  1.14324543e+00 
 2.62000137e-04  1.14325794e+00 
 2.62000194e-04  1.14327346e+00 
 2.62000262e-04  1.14328790e+00 
 2.62000396e-04  1.14331113e+00 
 2.62000594e-04  1.14333914e+00 
 2.62000876e-04  1.14335609e+00 
 2.62001358e-04  1.14337002e+00 
 2.62002294e-04  1.14339531e+00 
 2.62003903e-04  1.14343709e+00 
 2.62007123e-04  1.14348475e+00 
 2.62012689e-04  1.14337514e+00 
 2.62017903e-04  1.14191527e+00 
 2.62024234e-04  1.13910586e+00 
 2.62032715e-04  1.13646135e+00 
 2.62047400e-04  1.13379320e+00 
 2.62076770e-04  1.13157317e+00 
 2.62135510e-04  1.13004210e+00 
 2.62252991e-04  1.12740973e+00 
 2.62487951e-04  1.12187872e+00 
 2.62500010e-04  1.12160095e+00 
 2.62500011e-04  1.12160073e+00 
 2.62500013e-04  1.12160013e+00 
 2.62500017e-04  1.12159852e+00 
 2.62500020e-04  1.12159727e+00 
 2.62500021e-04  1.12159718e+00 
 2.62500022e-04  1.12159719e+00 
 2.62500026e-04  1.12159793e+00 
 2.62500032e-04  1.12160028e+00 
 2.62500045e-04  1.12160394e+00 
 2.62500070e-04  1.12160674e+00 
 2.62500117e-04  1.12160694e+00 
 2.62500211e-04  1.12157269e+00 
 2.62500345e-04  1.12139035e+00 
 2.62500446e-04  1.12123607e+00 
 2.62500554e-04  1.12120983e+00 
 2.62500715e-04  1.12122363e+00 
 2.62500879e-04  1.12121560e+00 
 2.62501150e-04  1.12122293e+00 
 2.62501481e-04  1.12121773e+00 
 2.62501955e-04  1.12122260e+00 
 2.62502699e-04  1.12121827e+00 
 2.62503937e-04  1.12122235e+00 
 2.62505832e-04  1.12121841e+00 
 2.62509623e-04  1.12122226e+00 
 2.62515751e-04  1.12121845e+00 
 2.62526909e-04  1.12122223e+00 
 2.62549223e-04  1.12121846e+00 
 2.62593851e-04  1.12122221e+00 
 2.62683108e-04  1.12121844e+00 
 2.62861623e-04  1.12122216e+00 
 2.63000000e-04  1.12121838e+00 
 2.63000001e-04  1.12121879e+00 
 2.63000003e-04  1.12121950e+00 
 2.63000007e-04  1.12121963e+00 
 2.63000010e-04  1.12121856e+00 
 2.63000011e-04  1.12121826e+00 
 2.63000012e-04  1.12121760e+00 
 2.63000014e-04  1.12121619e+00 
 2.63000018e-04  1.12121383e+00 
 2.63000026e-04  1.12121160e+00 
 2.63000042e-04  1.12121257e+00 
 2.63000070e-04  1.12121866e+00 
 2.63000100e-04  1.12122830e+00 
 2.63000137e-04  1.12124082e+00 
 2.63000194e-04  1.12125636e+00 
 2.63000262e-04  1.12127082e+00 
 2.63000396e-04  1.12129408e+00 
 2.63000594e-04  1.12132218e+00 
 2.63000876e-04  1.12133922e+00 
 2.63001358e-04  1.12135319e+00 
 2.63002295e-04  1.12137851e+00 
 2.63003898e-04  1.12142021e+00 
 2.63007103e-04  1.12146788e+00 
 2.63012677e-04  1.12119782e+00 
 2.63017889e-04  1.11914253e+00 
 2.63024220e-04  1.11549992e+00 
 2.63032702e-04  1.11233380e+00 
 2.63047300e-04  1.10949624e+00 
 2.63076495e-04  1.10745618e+00 
 2.63134887e-04  1.10594019e+00 
 2.63251669e-04  1.10288252e+00 
 2.63485234e-04  1.09666220e+00 
 2.63500010e-04  1.09626297e+00 
 2.63500011e-04  1.09626274e+00 
 2.63500013e-04  1.09626213e+00 
 2.63500017e-04  1.09626051e+00 
 2.63500020e-04  1.09625923e+00 
 2.63500021e-04  1.09625914e+00 
 2.63500022e-04  1.09625915e+00 
 2.63500026e-04  1.09625987e+00 
 2.63500032e-04  1.09626221e+00 
 2.63500045e-04  1.09626585e+00 
 2.63500070e-04  1.09626858e+00 
 2.63500117e-04  1.09626862e+00 
 2.63500211e-04  1.09623383e+00 
 2.63500345e-04  1.09604980e+00 
 2.63500446e-04  1.09589486e+00 
 2.63500554e-04  1.09586851e+00 
 2.63500715e-04  1.09588233e+00 
 2.63500878e-04  1.09587431e+00 
 2.63501149e-04  1.09588163e+00 
 2.63501479e-04  1.09587645e+00 
 2.63501953e-04  1.09588130e+00 
 2.63502695e-04  1.09587699e+00 
 2.63503927e-04  1.09588105e+00 
 2.63505818e-04  1.09587713e+00 
 2.63509600e-04  1.09588096e+00 
 2.63515708e-04  1.09587717e+00 
 2.63526837e-04  1.09588093e+00 
 2.63549097e-04  1.09587718e+00 
 2.63593616e-04  1.09588092e+00 
 2.63682655e-04  1.09587716e+00 
 2.63860731e-04  1.09588087e+00 
 2.64000000e-04  1.09587711e+00 
 2.64000001e-04  1.09587752e+00 
 2.64000003e-04  1.09587823e+00 
 2.64000007e-04  1.09587836e+00 
 2.64000010e-04  1.09587729e+00 
 2.64000011e-04  1.09587698e+00 
 2.64000012e-04  1.09587632e+00 
 2.64000014e-04  1.09587491e+00 
 2.64000018e-04  1.09587254e+00 
 2.64000026e-04  1.09587031e+00 
 2.64000042e-04  1.09587127e+00 
 2.64000070e-04  1.09587738e+00 
 2.64000100e-04  1.09588703e+00 
 2.64000137e-04  1.09589957e+00 
 2.64000194e-04  1.09591513e+00 
 2.64000262e-04  1.09592961e+00 
 2.64000396e-04  1.09595291e+00 
 2.64000594e-04  1.09598110e+00 
 2.64000876e-04  1.09599825e+00 
 2.64001358e-04  1.09601226e+00 
 2.64002295e-04  1.09603761e+00 
 2.64003891e-04  1.09607920e+00 
 2.64007083e-04  1.09612688e+00 
 2.64012666e-04  1.09558065e+00 
 2.64017877e-04  1.09275298e+00 
 2.64024210e-04  1.08822307e+00 
 2.64032691e-04  1.08466776e+00 
 2.64047199e-04  1.08190871e+00 
 2.64076215e-04  1.08019134e+00 
 2.64134247e-04  1.07861216e+00 
 2.64250312e-04  1.07516390e+00 
 2.64482441e-04  1.06830402e+00 
 2.64500010e-04  1.06776100e+00 
 2.64500011e-04  1.06776077e+00 
 2.64500013e-04  1.06776016e+00 
 2.64500017e-04  1.06775851e+00 
 2.64500020e-04  1.06775722e+00 
 2.64500021e-04  1.06775713e+00 
 2.64500022e-04  1.06775713e+00 
 2.64500026e-04  1.06775784e+00 
 2.64500032e-04  1.06776016e+00 
 2.64500045e-04  1.06776378e+00 
 2.64500070e-04  1.06776647e+00 
 2.64500117e-04  1.06776637e+00 
 2.64500211e-04  1.06773113e+00 
 2.64500345e-04  1.06754510e+00 
 2.64500446e-04  1.06738940e+00 
 2.64500554e-04  1.06736295e+00 
 2.64500715e-04  1.06737677e+00 
 2.64500878e-04  1.06736878e+00 
 2.64501148e-04  1.06737607e+00 
 2.64501478e-04  1.06737093e+00 
 2.64501950e-04  1.06737574e+00 
 2.64502690e-04  1.06737147e+00 
 2.64503916e-04  1.06737550e+00 
 2.64505802e-04  1.06737161e+00 
 2.64509558e-04  1.06737541e+00 
 2.64515646e-04  1.06737165e+00 
 2.64526714e-04  1.06737538e+00 
 2.64548850e-04  1.06737166e+00 
 2.64593123e-04  1.06737537e+00 
 2.64681668e-04  1.06737164e+00 
 2.64858757e-04  1.06737533e+00 
 2.65000000e-04  1.06737160e+00 
 2.65000001e-04  1.06737201e+00 
 2.65000003e-04  1.06737271e+00 
 2.65000007e-04  1.06737283e+00 
 2.65000010e-04  1.06737176e+00 
 2.65000011e-04  1.06737145e+00 
 2.65000012e-04  1.06737079e+00 
 2.65000014e-04  1.06736938e+00 
 2.65000018e-04  1.06736701e+00 
 2.65000026e-04  1.06736476e+00 
 2.65000042e-04  1.06736573e+00 
 2.65000070e-04  1.06737185e+00 
 2.65000100e-04  1.06738151e+00 
 2.65000137e-04  1.06739407e+00 
 2.65000194e-04  1.06740966e+00 
 2.65000262e-04  1.06742416e+00 
 2.65000396e-04  1.06744751e+00 
 2.65000594e-04  1.06747581e+00 
 2.65000876e-04  1.06749307e+00 
 2.65001358e-04  1.06750711e+00 
 2.65002296e-04  1.06753249e+00 
 2.65003884e-04  1.06757396e+00 
 2.65007060e-04  1.06762160e+00 
 2.65012655e-04  1.06664151e+00 
 2.65017866e-04  1.06285966e+00 
 2.65024201e-04  1.05748176e+00 
 2.65032676e-04  1.05376575e+00 
 2.65047094e-04  1.05132976e+00 
 2.65075928e-04  1.04995398e+00 
 2.65133597e-04  1.04821723e+00 
 2.65248935e-04  1.04444805e+00 
 2.65479611e-04  1.03697435e+00 
 2.65500010e-04  1.03628131e+00 
 2.65500011e-04  1.03628107e+00 
 2.65500013e-04  1.03628045e+00 
 2.65500017e-04  1.03627879e+00 
 2.65500020e-04  1.03627749e+00 
 2.65500021e-04  1.03627739e+00 
 2.65500022e-04  1.03627738e+00 
 2.65500026e-04  1.03627809e+00 
 2.65500032e-04  1.03628040e+00 
 2.65500045e-04  1.03628401e+00 
 2.65500070e-04  1.03628666e+00 
 2.65500117e-04  1.03628647e+00 
 2.65500211e-04  1.03625085e+00 
 2.65500345e-04  1.03606259e+00 
 2.65500446e-04  1.03590603e+00 
 2.65500554e-04  1.03587948e+00 
 2.65500715e-04  1.03589330e+00 
 2.65500877e-04  1.03588533e+00 
 2.65501147e-04  1.03589260e+00 
 2.65501476e-04  1.03588749e+00 
 2.65501947e-04  1.03589227e+00 
 2.65502684e-04  1.03588803e+00 
 2.65503904e-04  1.03589203e+00 
 2.65505785e-04  1.03588817e+00 
 2.65509509e-04  1.03589194e+00 
 2.65515574e-04  1.03588821e+00 
 2.65526567e-04  1.03589191e+00 
 2.65548554e-04  1.03588822e+00 
 2.65592527e-04  1.03589190e+00 
 2.65680474e-04  1.03588821e+00 
 2.65856369e-04  1.03589186e+00 
 2.66000000e-04  1.03588817e+00 
 2.66000001e-04  1.03588858e+00 
 2.66000003e-04  1.03588928e+00 
 2.66000007e-04  1.03588940e+00 
 2.66000010e-04  1.03588832e+00 
 2.66000011e-04  1.03588801e+00 
 2.66000012e-04  1.03588735e+00 
 2.66000014e-04  1.03588593e+00 
 2.66000018e-04  1.03588355e+00 
 2.66000026e-04  1.03588130e+00 
 2.66000042e-04  1.03588227e+00 
 2.66000070e-04  1.03588840e+00 
 2.66000100e-04  1.03589808e+00 
 2.66000137e-04  1.03591066e+00 
 2.66000194e-04  1.03592628e+00 
 2.66000262e-04  1.03594081e+00 
 2.66000396e-04  1.03596420e+00 
 2.66000594e-04  1.03599262e+00 
 2.66000876e-04  1.03601001e+00 
 2.66001358e-04  1.03602410e+00 
 2.66002297e-04  1.03604950e+00 
 2.66003876e-04  1.03609084e+00 
 2.66007035e-04  1.03613832e+00 
 2.66012643e-04  1.03453797e+00 
 2.66017856e-04  1.02964783e+00 
 2.66024194e-04  1.02357389e+00 
 2.66032659e-04  1.01998084e+00 
 2.66046984e-04  1.01802896e+00 
 2.66075635e-04  1.01689744e+00 
 2.66132936e-04  1.01495708e+00 
 2.66247539e-04  1.01093228e+00 
 2.66476744e-04  1.00287287e+00 
 2.66500010e-04  1.00203256e+00 
 2.66500011e-04  1.00203232e+00 
 2.66500013e-04  1.00203170e+00 
 2.66500017e-04  1.00203002e+00 
 2.66500020e-04  1.00202871e+00 
 2.66500021e-04  1.00202861e+00 
 2.66500022e-04  1.00202860e+00 
 2.66500026e-04  1.00202929e+00 
 2.66500032e-04  1.00203158e+00 
 2.66500045e-04  1.00203518e+00 
 2.66500070e-04  1.00203779e+00 
 2.66500117e-04  1.00203750e+00 
 2.66500211e-04  1.00200155e+00 
 2.66500345e-04  1.00181097e+00 
 2.66500446e-04  1.00165352e+00 
 2.66500554e-04  1.00162686e+00 
 2.66500715e-04  1.00164068e+00 
 2.66500876e-04  1.00163275e+00 
 2.66501146e-04  1.00163998e+00 
 2.66501474e-04  1.00163491e+00 
 2.66501944e-04  1.00163966e+00 
 2.66502678e-04  1.00163546e+00 
 2.66503891e-04  1.00163941e+00 
 2.66505766e-04  1.00163560e+00 
 2.66509456e-04  1.00163933e+00 
 2.66515496e-04  1.00163564e+00 
 2.66526409e-04  1.00163930e+00 
 2.66548234e-04  1.00163565e+00 
 2.66591884e-04  1.00163928e+00 
 2.66679184e-04  1.00163564e+00 
 2.66853783e-04  1.00163925e+00 
 2.67000000e-04  1.00163560e+00 
 2.67000001e-04  1.00163601e+00 
 2.67000003e-04  1.00163671e+00 
 2.67000007e-04  1.00163682e+00 
 2.67000010e-04  1.00163574e+00 
 2.67000011e-04  1.00163543e+00 
 2.67000012e-04  1.00163477e+00 
 2.67000014e-04  1.00163334e+00 
 2.67000018e-04  1.00163096e+00 
 2.67000026e-04  1.00162870e+00 
 2.67000042e-04  1.00162967e+00 
 2.67000070e-04  1.00163581e+00 
 2.67000100e-04  1.00164551e+00 
 2.67000137e-04  1.00165812e+00 
 2.67000194e-04  1.00167376e+00 
 2.67000262e-04  1.00168833e+00 
 2.67000396e-04  1.00171177e+00 
 2.67000595e-04  1.00174032e+00 
 2.67000876e-04  1.00175785e+00 
 2.67001358e-04  1.00177197e+00 
 2.67002298e-04  1.00179739e+00 
 2.67003869e-04  1.00183859e+00 
 2.67007010e-04  1.00188552e+00 
 2.67012633e-04  9.99471092e-01 
 2.67017846e-04  9.93377076e-01 
 2.67024188e-04  9.86860599e-01 
 2.67032640e-04  9.83660211e-01 
 2.67046866e-04  9.82223494e-01 
 2.67075320e-04  9.81190673e-01 
 2.67132227e-04  9.79066215e-01 
 2.67246042e-04  9.74821679e-01 
 2.67473671e-04  9.66234384e-01 
 2.67500010e-04  9.65236524e-01 
 2.67500011e-04  9.65236279e-01 
 2.67500013e-04  9.65235647e-01 
 2.67500017e-04  9.65233961e-01 
 2.67500020e-04  9.65232639e-01 
 2.67500021e-04  9.65232535e-01 
 2.67500022e-04  9.65232513e-01 
 2.67500026e-04  9.65233195e-01 
 2.67500032e-04  9.65235467e-01 
 2.67500045e-04  9.65239038e-01 
 2.67500070e-04  9.65241598e-01 
 2.67500117e-04  9.65241185e-01 
 2.67500211e-04  9.65204986e-01 
 2.67500345e-04  9.65012604e-01 
 2.67500446e-04  9.64854524e-01 
 2.67500554e-04  9.64827731e-01 
 2.67500714e-04  9.64841569e-01 
 2.67500876e-04  9.64833661e-01 
 2.67501146e-04  9.64840870e-01 
 2.67501473e-04  9.64835838e-01 
 2.67501943e-04  9.64840550e-01 
 2.67502673e-04  9.64836386e-01 
 2.67503880e-04  9.64840305e-01 
 2.67505750e-04  9.64836525e-01 
 2.67509407e-04  9.64840218e-01 
 2.67515424e-04  9.64836567e-01 
 2.67526256e-04  9.64840189e-01 
 2.67547919e-04  9.64836577e-01 
 2.67591245e-04  9.64840176e-01 
 2.67677897e-04  9.64836568e-01 
 2.67851201e-04  9.64840150e-01 
 2.68000000e-04  9.64836540e-01 
 2.68000001e-04  9.64836944e-01 
 2.68000003e-04  9.64837642e-01 
 2.68000007e-04  9.64837748e-01 
 2.68000010e-04  9.64836661e-01 
 2.68000011e-04  9.64836352e-01 
 2.68000012e-04  9.64835685e-01 
 2.68000014e-04  9.64834260e-01 
 2.68000018e-04  9.64831865e-01 
 2.68000026e-04  9.64829599e-01 
 2.68000042e-04  9.64830573e-01 
 2.68000070e-04  9.64836728e-01 
 2.68000100e-04  9.64846446e-01 
 2.68000137e-04  9.64859082e-01 
 2.68000194e-04  9.64874760e-01 
 2.68000262e-04  9.64889354e-01 
 2.68000396e-04  9.64912857e-01 
 2.68000595e-04  9.64941538e-01 
 2.68000876e-04  9.64959216e-01 
 2.68001358e-04  9.64973391e-01 
 2.68002299e-04  9.64998848e-01 
 2.68003861e-04  9.65039901e-01 
 2.68006983e-04  9.65084967e-01 
 2.68012619e-04  9.61678921e-01 
 2.68017832e-04  9.54364818e-01 
 2.68024176e-04  9.47723089e-01 
 2.68032609e-04  9.45105188e-01 
 2.68046723e-04  9.44096299e-01 
 2.68074951e-04  9.43045200e-01 
 2.68131409e-04  9.40791507e-01 
 2.68244323e-04  9.36343199e-01 
 2.68470153e-04  9.27315480e-01 
 2.68500010e-04  9.26127868e-01 
 2.68500011e-04  9.26127622e-01 
 2.68500013e-04  9.26126986e-01 
 2.68500017e-04  9.26125292e-01 
 2.68500020e-04  9.26123963e-01 
 2.68500021e-04  9.26123856e-01 
 2.68500022e-04  9.26123826e-01 
 2.68500026e-04  9.26124490e-01 
 2.68500032e-04  9.26126731e-01 
 2.68500045e-04  9.26130273e-01 
 2.68500070e-04  9.26132791e-01 
 2.68500117e-04  9.26132282e-01 
 2.68500211e-04  9.26096116e-01 
 2.68500345e-04  9.25904307e-01 
 2.68500446e-04  9.25746610e-01 
 2.68500554e-04  9.25719542e-01 
 2.68500715e-04  9.25733454e-01 
 2.68500877e-04  9.25725530e-01 
 2.68501146e-04  9.25732749e-01 
 2.68501474e-04  9.25727722e-01 
 2.68501943e-04  9.25732427e-01 
 2.68502672e-04  9.25728274e-01 
 2.68503876e-04  9.25732180e-01 
 2.68505742e-04  9.25728414e-01 
 2.68509370e-04  9.25732092e-01 
 2.68515359e-04  9.25728457e-01 
 2.68526102e-04  9.25732064e-01 
 2.68547588e-04  9.25728468e-01 
 2.68590559e-04  9.25732052e-01 
 2.68676503e-04  9.25728461e-01 
 2.68848389e-04  9.25732030e-01 
 2.69000000e-04  9.25728437e-01 
 2.69000001e-04  9.25728839e-01 
 2.69000003e-04  9.25729536e-01 
 2.69000007e-04  9.25729639e-01 
 2.69000010e-04  9.25728549e-01 
 2.69000011e-04  9.25728239e-01 
 2.69000012e-04  9.25727570e-01 
 2.69000014e-04  9.25726140e-01 
 2.69000018e-04  9.25723738e-01 
 2.69000026e-04  9.25721466e-01 
 2.69000042e-04  9.25722448e-01 
 2.69000070e-04  9.25728624e-01 
 2.69000100e-04  9.25738366e-01 
 2.69000137e-04  9.25751037e-01 
 2.69000194e-04  9.25766758e-01 
 2.69000262e-04  9.25781392e-01 
 2.69000396e-04  9.25804960e-01 
 2.69000595e-04  9.25833776e-01 
 2.69000876e-04  9.25851585e-01 
 2.69001358e-04  9.25865803e-01 
 2.69002300e-04  9.25891273e-01 
 2.69003854e-04  9.25932194e-01 
 2.69006961e-04  9.25970902e-01 
 2.69012610e-04  9.21427061e-01 
 2.69017826e-04  9.12956224e-01 
 2.69024173e-04  9.06521332e-01 
 2.69032585e-04  9.04563549e-01 
 2.69046553e-04  9.03833371e-01 
 2.69074489e-04  9.02714137e-01 
 2.69130361e-04  9.00386138e-01 
 2.69242105e-04  8.95758623e-01 
 2.69465593e-04  8.86392905e-01 
 2.69500010e-04  8.84952802e-01 
 2.69500011e-04  8.84952554e-01 
 2.69500013e-04  8.84951918e-01 
 2.69500017e-04  8.84950228e-01 
 2.69500020e-04  8.84948899e-01 
 2.69500021e-04  8.84948789e-01 
 2.69500022e-04  8.84948752e-01 
 2.69500026e-04  8.84949393e-01 
 2.69500032e-04  8.84951595e-01 
 2.69500045e-04  8.84955111e-01 
 2.69500070e-04  8.84957618e-01 
 2.69500117e-04  8.84957075e-01 
 2.69500211e-04  8.84921398e-01 
 2.69500345e-04  8.84733388e-01 
 2.69500446e-04  8.84577427e-01 
 2.69500554e-04  8.84549914e-01 
 2.69500715e-04  8.84563975e-01 
 2.69500879e-04  8.84555982e-01 
 2.69501148e-04  8.84563258e-01 
 2.69501478e-04  8.84558194e-01 
 2.69501948e-04  8.84562928e-01 
 2.69502677e-04  8.84558752e-01 
 2.69503881e-04  8.84562677e-01 
 2.69505744e-04  8.84558894e-01 
 2.69509352e-04  8.84562588e-01 
 2.69515310e-04  8.84558938e-01 
 2.69526118e-04  8.84562560e-01 
 2.69547733e-04  8.84558949e-01 
 2.69590964e-04  8.84562548e-01 
 2.69677425e-04  8.84558944e-01 
 2.69850347e-04  8.84562530e-01 
 2.70000000e-04  8.84558925e-01 
 2.70000001e-04  8.84559327e-01 
 2.70000003e-04  8.84560024e-01 
 2.70000007e-04  8.84560127e-01 
 2.70000010e-04  8.84559034e-01 
 2.70000011e-04  8.84558723e-01 
 2.70000012e-04  8.84558052e-01 
 2.70000014e-04  8.84556620e-01 
 2.70000018e-04  8.84554210e-01 
 2.70000026e-04  8.84551934e-01 
 2.70000042e-04  8.84552928e-01 
 2.70000070e-04  8.84559131e-01 
 2.70000100e-04  8.84568901e-01 
 2.70000137e-04  8.84581612e-01 
 2.70000194e-04  8.84597384e-01 
 2.70000262e-04  8.84612063e-01 
 2.70000396e-04  8.84635702e-01 
 2.70000595e-04  8.84664655e-01 
 2.70000876e-04  8.84682584e-01 
 2.70001359e-04  8.84696851e-01 
 2.70002301e-04  8.84722337e-01 
 2.70003848e-04  8.84763139e-01 
 2.70006943e-04  8.84779491e-01 
 2.70012602e-04  8.78999309e-01 
 2.70017819e-04  8.69528838e-01 
 2.70024172e-04  8.63598512e-01 
 2.70032559e-04  8.62255832e-01 
 2.70046280e-04  8.61657061e-01 
 2.70073720e-04  8.60489444e-01 
 2.70128601e-04  8.58123717e-01 
 2.70238362e-04  8.53371292e-01 
 2.70457885e-04  8.43808535e-01 
 2.70500010e-04  8.41964999e-01 
 2.70500011e-04  8.41964751e-01 
 2.70500013e-04  8.41964118e-01 
 2.70500017e-04  8.41962437e-01 
 2.70500020e-04  8.41961111e-01 
 2.70500021e-04  8.41961000e-01 
 2.70500022e-04  8.41960957e-01 
 2.70500026e-04  8.41961576e-01 
 2.70500032e-04  8.41963738e-01 
 2.70500045e-04  8.41967231e-01 
 2.70500070e-04  8.41969742e-01 
 2.70500117e-04  8.41969192e-01 
 2.70500211e-04  8.41934340e-01 
 2.70500344e-04  8.41751733e-01 
 2.70500445e-04  8.41597374e-01 
 2.70500552e-04  8.41568779e-01 
 2.70500713e-04  8.41583014e-01 
 2.70500876e-04  8.41574963e-01 
 2.70501143e-04  8.41582260e-01 
 2.70501471e-04  8.41577210e-01 
 2.70501937e-04  8.41581928e-01 
 2.70502654e-04  8.41577780e-01 
 2.70503834e-04  8.41581673e-01 
 2.70505674e-04  8.41577925e-01 
 2.70509154e-04  8.41581582e-01 
 2.70514994e-04  8.41577970e-01 
 2.70525802e-04  8.41581553e-01 
 2.70547418e-04  8.41577982e-01 
 2.70590649e-04  8.41581542e-01 
 2.70677111e-04  8.41577979e-01 
 2.70850035e-04  8.41581527e-01 
 2.71000000e-04  8.41577963e-01 
 2.71000001e-04  8.41578364e-01 
 2.71000003e-04  8.41579058e-01 
 2.71000007e-04  8.41579154e-01 
 2.71000010e-04  8.41578056e-01 
 2.71000011e-04  8.41577744e-01 
 2.71000012e-04  8.41577071e-01 
 2.71000014e-04  8.41575633e-01 
 2.71000018e-04  8.41573215e-01 
 2.71000026e-04  8.41570930e-01 
 2.71000042e-04  8.41571934e-01 
 2.71000070e-04  8.41578161e-01 
